,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,-17.0,14.0,0.0,0.0,50.0,0
1,-16.0,20.0,9.0,0.0,50.0,0
2,-11.0,20.0,16.0,0.0,50.0,0
3,-5.0,23.0,27.0,0.0,50.0,0
4,0.0,29.0,40.0,0.0,50.0,0
5,2.0,30.0,44.0,0.0,50.0,0
6,7.0,33.0,49.0,0.0,50.0,0
7,7.0,33.0,52.0,0.0,50.0,0
8,8.0,34.0,51.0,0.0,50.0,0
9,8.0,34.0,51.0,0.0,50.0,0
10,8.0,34.0,50.0,0.0,50.0,0
11,8.0,34.0,49.0,0.0,50.0,0
12,8.0,34.0,49.0,0.0,50.0,0
13,8.0,34.0,48.0,0.0,50.0,0
14,8.0,34.0,47.0,0.0,50.0,0
15,8.0,34.0,47.0,0.0,50.0,0
16,8.0,34.0,46.0,0.0,50.0,0
17,8.0,34.0,45.0,0.0,50.0,0
18,8.0,34.0,45.0,0.0,50.0,0
19,8.0,34.0,44.0,0.0,50.0,0
20,8.0,34.0,43.0,0.0,50.0,0
21,8.0,34.0,43.0,0.0,50.0,0
22,8.0,34.0,42.0,0.0,50.0,0
23,8.0,34.0,41.0,0.0,50.0,0
24,8.0,34.0,41.0,0.0,50.0,0
25,8.0,34.0,40.0,0.0,50.0,0
26,8.0,34.0,40.0,0.0,50.0,0
27,8.0,34.0,39.0,0.0,50.0,0
28,8.0,34.0,38.0,0.0,50.0,0
29,8.0,34.0,38.0,0.0,50.0,0
30,8.0,34.0,37.0,0.0,50.0,0
31,8.0,34.0,37.0,0.0,50.0,0
32,8.0,34.0,36.0,0.0,50.0,0
33,8.0,34.0,35.0,0.0,50.0,0
34,8.0,34.0,35.0,0.0,50.0,0
35,8.0,34.0,34.0,0.0,50.0,0
36,8.0,34.0,33.0,0.0,50.0,0
37,8.0,34.0,33.0,0.0,50.0,0
38,8.0,34.0,32.0,0.0,50.0,0
39,8.0,34.0,32.0,0.0,50.0,0
40,8.0,34.0,31.0,0.0,50.0,0
41,8.0,34.0,30.0,0.0,50.0,0
42,8.0,34.0,30.0,0.0,50.0,0
43,8.0,34.0,29.0,0.0,50.0,0
44,8.0,34.0,29.0,0.0,50.0,0
45,8.0,34.0,28.0,0.0,50.0,0
46,8.0,34.0,27.0,0.0,50.0,0
47,8.0,34.0,27.0,0.0,50.0,0
48,8.0,34.0,26.0,0.0,50.0,0
49,8.0,34.0,26.0,0.0,50.0,0
0,8.0,34.0,25.0,18.94736842105263,50.0,1
1,12.0,39.0,31.0,18.94736842105263,50.0,1
2,18.0,36.0,43.0,18.94736842105263,50.0,1
3,24.0,36.0,49.0,18.94736842105263,50.0,1
4,26.0,36.0,57.0,18.94736842105263,50.0,1
5,29.0,36.0,64.0,18.94736842105263,50.0,1
6,37.0,30.0,73.0,18.94736842105263,50.0,1
7,35.0,34.0,73.0,18.94736842105263,50.0,1
8,36.0,34.0,73.0,18.94736842105263,50.0,1
9,36.0,34.0,73.0,18.94736842105263,50.0,1
10,36.0,34.0,73.0,18.94736842105263,50.0,1
