,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,-9.0,6.0,0.0,0.0,50.0,0
1,-5.0,7.0,4.0,0.0,50.0,0
2,0.0,11.0,3.0,0.0,50.0,0
3,6.0,19.0,6.0,0.0,50.0,0
4,6.0,20.0,8.0,0.0,50.0,0
5,12.0,21.0,12.0,0.0,50.0,0
6,14.0,22.0,14.0,0.0,50.0,0
7,18.0,24.0,18.0,0.0,50.0,0
8,18.0,24.0,17.0,0.0,50.0,0
9,18.0,24.0,17.0,0.0,50.0,0
10,18.0,25.0,17.0,0.0,50.0,0
11,18.0,25.0,16.0,0.0,50.0,0
12,17.0,25.0,16.0,0.0,50.0,0
13,21.0,24.0,16.0,0.0,50.0,0
14,18.0,25.0,16.0,0.0,50.0,0
15,19.0,25.0,15.0,0.0,50.0,0
16,19.0,25.0,15.0,0.0,50.0,0
17,19.0,25.0,14.0,0.0,50.0,0
18,19.0,24.0,14.0,0.0,50.0,0
19,19.0,25.0,14.0,0.0,50.0,0
20,19.0,25.0,13.0,0.0,50.0,0
21,19.0,25.0,13.0,0.0,50.0,0
22,19.0,25.0,13.0,0.0,50.0,0
23,19.0,25.0,12.0,0.0,50.0,0
24,19.0,25.0,12.0,0.0,50.0,0
25,19.0,25.0,11.0,0.0,50.0,0
26,19.0,25.0,11.0,0.0,50.0,0
27,19.0,25.0,11.0,0.0,50.0,0
28,19.0,25.0,10.0,0.0,50.0,0
29,19.0,24.0,10.0,0.0,50.0,0
30,19.0,25.0,10.0,0.0,50.0,0
31,19.0,25.0,9.0,0.0,50.0,0
32,19.0,25.0,9.0,0.0,50.0,0
33,19.0,25.0,8.0,0.0,50.0,0
34,19.0,24.0,8.0,0.0,50.0,0
35,19.0,25.0,8.0,0.0,50.0,0
36,19.0,25.0,7.0,0.0,50.0,0
37,19.0,25.0,7.0,0.0,50.0,0
38,19.0,25.0,7.0,0.0,50.0,0
39,19.0,25.0,6.0,0.0,50.0,0
40,19.0,25.0,6.0,0.0,50.0,0
41,19.0,25.0,5.0,0.0,50.0,0
42,19.0,25.0,5.0,0.0,50.0,0
43,19.0,25.0,5.0,0.0,50.0,0
44,19.0,25.0,4.0,0.0,50.0,0
45,19.0,25.0,4.0,0.0,50.0,0
46,19.0,25.0,4.0,0.0,50.0,0
47,19.0,25.0,3.0,0.0,50.0,0
48,19.0,25.0,3.0,0.0,50.0,0
49,19.0,25.0,3.0,0.0,50.0,0
0,19.0,25.0,2.0,18.94736842105263,50.0,1
1,23.0,27.0,5.0,18.94736842105263,50.0,1
2,29.0,26.0,12.0,18.94736842105263,50.0,1
3,32.0,25.0,24.0,18.94736842105263,50.0,1
4,35.0,26.0,30.0,18.94736842105263,50.0,1
5,38.0,24.0,35.0,18.94736842105263,50.0,1
6,42.0,22.0,40.0,18.94736842105263,50.0,1
7,42.0,22.0,40.0,18.94736842105263,50.0,1
8,43.0,22.0,40.0,18.94736842105263,50.0,1
9,43.0,22.0,40.0,18.94736842105263,50.0,1
10,43.0,22.0,40.0,18.94736842105263,50.0,1
11,43.0,22.0,40.0,18.94736842105263,50.0,1
12,43.0,22.0,40.0,18.94736842105263,50.0,1
13,43.0,22.0,40.0,18.94736842105263,50.0,1
14,43.0,22.0,39.0,18.94736842105263,50.0,1
15,43.0,22.0,39.0,18.94736842105263,50.0,1
16,43.0,22.0,39.0,18.94736842105263,50.0,1
17,43.0,22.0,39.0,18.94736842105263,50.0,1
18,43.0,22.0,39.0,18.94736842105263,50.0,1
19,43.0,22.0,39.0,18.94736842105263,50.0,1
20,43.0,22.0,39.0,18.94736842105263,50.0,1
21,43.0,22.0,39.0,18.94736842105263,50.0,1
22,43.0,22.0,39.0,18.94736842105263,50.0,1
23,43.0,22.0,39.0,18.94736842105263,50.0,1
24,43.0,22.0,39.0,18.94736842105263,50.0,1
25,44.0,22.0,39.0,18.94736842105263,50.0,1
26,43.0,22.0,39.0,18.94736842105263,50.0,1
27,43.0,22.0,39.0,18.94736842105263,50.0,1
28,43.0,22.0,39.0,18.94736842105263,50.0,1
29,44.0,22.0,39.0,18.94736842105263,50.0,1
30,43.0,22.0,38.0,18.94736842105263,50.0,1
31,43.0,22.0,38.0,18.94736842105263,50.0,1
