,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,1.0,1.0,0.0,0.0,20.0,0
1,1.0,5.0,3.0,0.0,20.0,0
2,6.0,7.0,6.0,0.0,20.0,0
3,9.0,11.0,11.0,0.0,20.0,0
4,9.0,10.0,10.0,0.0,20.0,0
5,9.0,10.0,10.0,0.0,20.0,0
6,9.0,10.0,9.0,0.0,20.0,0
7,9.0,10.0,9.0,0.0,20.0,0
8,9.0,10.0,8.0,0.0,20.0,0
9,9.0,10.0,8.0,0.0,20.0,0
10,9.0,10.0,8.0,0.0,20.0,0
11,9.0,10.0,7.0,0.0,20.0,0
12,9.0,10.0,7.0,0.0,20.0,0
13,9.0,10.0,7.0,0.0,20.0,0
14,9.0,10.0,6.0,0.0,20.0,0
15,9.0,10.0,6.0,0.0,20.0,0
16,9.0,10.0,5.0,0.0,20.0,0
17,9.0,10.0,5.0,0.0,20.0,0
18,9.0,10.0,5.0,0.0,20.0,0
19,9.0,10.0,4.0,0.0,20.0,0
20,9.0,10.0,4.0,0.0,20.0,0
21,9.0,10.0,3.0,0.0,20.0,0
22,9.0,10.0,3.0,0.0,20.0,0
23,9.0,10.0,3.0,0.0,20.0,0
24,9.0,10.0,2.0,0.0,20.0,0
25,9.0,10.0,2.0,0.0,20.0,0
26,9.0,10.0,2.0,0.0,20.0,0
27,9.0,10.0,1.0,0.0,20.0,0
28,9.0,10.0,1.0,0.0,20.0,0
29,9.0,10.0,0.0,0.0,20.0,0
30,9.0,10.0,0.0,0.0,20.0,0
31,9.0,10.0,0.0,0.0,20.0,0
32,9.0,10.0,0.0,0.0,20.0,0
33,9.0,10.0,0.0,0.0,20.0,0
34,9.0,10.0,0.0,0.0,20.0,0
35,9.0,10.0,-1.0,0.0,20.0,0
36,9.0,10.0,-1.0,0.0,20.0,0
37,9.0,10.0,-2.0,0.0,20.0,0
38,9.0,10.0,-2.0,0.0,20.0,0
39,9.0,10.0,-2.0,0.0,20.0,0
40,9.0,10.0,-3.0,0.0,20.0,0
41,9.0,10.0,-3.0,0.0,20.0,0
42,9.0,10.0,-3.0,0.0,20.0,0
43,9.0,10.0,-4.0,0.0,20.0,0
44,9.0,10.0,-4.0,0.0,20.0,0
45,9.0,10.0,-4.0,0.0,20.0,0
46,9.0,10.0,-5.0,0.0,20.0,0
47,9.0,10.0,-5.0,0.0,20.0,0
48,9.0,10.0,-5.0,0.0,20.0,0
49,9.0,10.0,-6.0,0.0,20.0,0
0,9.0,10.0,-6.0,18.94736842105263,20.0,1
1,11.0,13.0,-1.0,18.94736842105263,20.0,1
2,21.0,13.0,0.0,18.94736842105263,20.0,1
