,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,17.0,0.0,-16.0,0.0,50.0,0.0,50.0,0.0,0.0
1,19.0,0.0,-15.0,0.0,50.0,0.0,50.0,0.0,0.0
2,22.0,0.0,-15.0,0.0,50.0,0.0,50.0,0.0,0.0
3,23.0,2.0,-9.0,0.0,50.0,0.0,50.0,0.0,0.0
4,22.0,2.0,-6.0,0.0,50.0,0.0,50.0,0.0,0.0
5,25.0,3.0,-2.0,0.0,50.0,0.0,50.0,0.0,0.0
6,28.0,3.0,1.0,0.0,50.0,0.0,50.0,0.0,0.0
7,30.0,3.0,6.0,0.0,50.0,0.0,50.0,0.0,0.0
8,31.0,4.0,6.0,0.0,50.0,0.0,50.0,0.0,0.0
9,30.0,4.0,6.0,0.0,50.0,0.0,50.0,0.0,0.0
10,31.0,5.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
11,31.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
12,31.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
13,31.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
14,31.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
15,31.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
16,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
17,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
18,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
19,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
20,32.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
21,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
22,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
23,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
24,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
25,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
26,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
27,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
28,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
29,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
30,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
31,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
32,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
33,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
34,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
35,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
36,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
37,31.0,3.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
38,31.0,3.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
39,31.0,3.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
40,31.0,3.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
41,31.0,3.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
42,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
43,31.0,4.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
44,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
45,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
46,31.0,4.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
