,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,14.0,0.0,-17.0,0.0,50.0,0.0,50.0,0.0,0.0
1,20.0,9.0,-16.0,0.0,50.0,0.0,50.0,0.0,0.0
2,20.0,16.0,-11.0,0.0,50.0,0.0,50.0,0.0,0.0
3,23.0,27.0,-5.0,0.0,50.0,0.0,50.0,0.0,0.0
4,29.0,40.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0
5,30.0,44.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0
6,33.0,49.0,7.0,0.0,50.0,0.0,50.0,0.0,0.0
7,33.0,52.0,7.0,0.0,50.0,0.0,50.0,0.0,0.0
8,34.0,51.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
9,34.0,51.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
10,34.0,50.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
11,34.0,49.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
12,34.0,49.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
13,34.0,48.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
14,34.0,47.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
15,34.0,47.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
16,34.0,46.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
17,34.0,45.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
18,34.0,45.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
19,34.0,44.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
20,34.0,43.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
21,34.0,43.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
22,34.0,42.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
23,34.0,41.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
24,34.0,41.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
25,34.0,40.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
26,34.0,40.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
27,34.0,39.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
28,34.0,38.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
29,34.0,38.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
30,34.0,37.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
31,34.0,37.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
32,34.0,36.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
33,34.0,35.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
34,34.0,35.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
35,34.0,34.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
36,34.0,33.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
37,34.0,33.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
38,34.0,32.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
39,34.0,32.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
40,34.0,31.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
41,34.0,30.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
42,34.0,30.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
43,34.0,29.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
44,34.0,29.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
45,34.0,28.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
46,34.0,27.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
47,34.0,27.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
48,34.0,26.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
49,34.0,26.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
50,34.0,25.0,8.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
51,39.0,31.0,12.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
52,36.0,43.0,18.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
53,36.0,49.0,24.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
54,36.0,57.0,26.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
55,36.0,64.0,29.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
56,30.0,73.0,37.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
57,34.0,73.0,35.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
58,34.0,73.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
59,34.0,73.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
60,34.0,73.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
61,34.0,72.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
62,34.0,72.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
63,34.0,72.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
64,34.0,72.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
65,34.0,72.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
66,34.0,71.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
67,34.0,71.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
68,34.0,71.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
69,34.0,71.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
70,34.0,71.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
71,34.0,70.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
72,34.0,70.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
73,34.0,70.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
74,34.0,70.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
75,34.0,69.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
76,34.0,69.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
77,34.0,69.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
78,34.0,69.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
79,34.0,68.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
80,34.0,68.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
81,34.0,68.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
82,34.0,68.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
83,34.0,67.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
84,34.0,67.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
85,34.0,67.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
86,34.0,67.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
87,34.0,67.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
88,34.0,66.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
89,34.0,66.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
90,34.0,66.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
91,34.0,66.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
92,34.0,65.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
93,34.0,65.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
94,34.0,65.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
95,34.0,65.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
96,34.0,65.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
97,34.0,64.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
98,34.0,64.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
99,34.0,64.0,36.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
100,34.0,63.0,36.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
101,31.0,80.0,42.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
102,29.0,91.0,45.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
103,28.0,101.0,47.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
104,26.0,105.0,49.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
105,26.0,111.0,51.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
106,25.0,116.0,54.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
107,23.0,123.0,56.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
108,23.0,124.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
109,22.0,124.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
110,22.0,124.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
111,22.0,125.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
112,23.0,125.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
113,23.0,125.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
114,22.0,125.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
115,23.0,126.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
116,23.0,126.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
117,22.0,126.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
118,23.0,126.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
119,22.0,127.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
120,23.0,127.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
121,23.0,127.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
122,22.0,127.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
123,23.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
124,23.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
125,22.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
126,23.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
127,23.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
128,23.0,128.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
129,23.0,129.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
130,23.0,129.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
131,23.0,129.0,59.0,-12.553545309988868,37.19407213706317,-36.20376237807043,50.0,37.89473684210526,2.0
