,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,6.0,0.0,-8.0,0.0,20.0,0.0,20.0,0.0,0.0
1,7.0,0.0,-5.0,0.0,20.0,0.0,20.0,0.0,0.0
2,10.0,3.0,-2.0,0.0,20.0,0.0,20.0,0.0,0.0
3,12.0,4.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
4,12.0,4.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
5,12.0,4.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
6,12.0,3.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
7,12.0,2.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0
8,12.0,2.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
9,12.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
10,13.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
11,12.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
12,12.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
13,13.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
14,12.0,-1.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
15,12.0,-1.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
16,13.0,-2.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
17,12.0,-2.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
18,12.0,-3.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
19,12.0,-4.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
20,12.0,-4.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
21,12.0,-5.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
22,12.0,-5.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
23,12.0,-6.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
24,12.0,-7.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
25,12.0,-7.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0
26,12.0,-8.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
27,12.0,-8.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
28,13.0,-9.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
29,12.0,-9.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
30,12.0,-10.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
31,12.0,-11.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
32,12.0,-11.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
33,12.0,-12.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
34,12.0,-12.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
35,12.0,-13.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
36,12.0,-14.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
37,12.0,-14.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
38,13.0,-15.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
39,12.0,-15.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
40,12.0,-16.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
41,12.0,-16.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
42,12.0,-17.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
43,12.0,-18.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
44,12.0,-18.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
45,12.0,-19.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
46,12.0,-20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
47,12.0,-20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
48,12.0,-21.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
49,12.0,-21.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
50,12.0,-22.0,0.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
51,16.0,-17.0,3.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
52,15.0,-12.0,12.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
53,16.0,-6.0,16.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
54,16.0,-6.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
55,15.0,-6.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
56,16.0,-7.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
57,16.0,-7.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
58,16.0,-7.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
59,15.0,-7.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
60,16.0,-8.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
61,16.0,-8.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
62,15.0,-8.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
63,16.0,-9.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
64,16.0,-9.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
65,15.0,-9.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
66,15.0,-10.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
67,16.0,-10.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
68,15.0,-10.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
69,16.0,-10.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
70,15.0,-11.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
71,16.0,-11.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
72,16.0,-11.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
73,16.0,-12.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
74,16.0,-12.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
75,16.0,-12.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
76,15.0,-12.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
77,16.0,-13.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
78,16.0,-13.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
79,16.0,-13.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
80,15.0,-14.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
81,16.0,-14.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
82,16.0,-14.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
83,16.0,-14.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
84,16.0,-15.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
85,16.0,-15.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
86,15.0,-15.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
87,16.0,-15.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
88,16.0,-16.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
89,16.0,-16.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
90,15.0,-16.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
91,16.0,-17.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
92,16.0,-17.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
93,16.0,-17.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
94,16.0,-18.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
95,16.0,-18.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
96,16.0,-18.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
97,16.0,-18.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
98,16.0,-19.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
99,16.0,-19.0,14.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
100,16.0,-19.0,14.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
101,15.0,-16.0,17.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
102,13.0,-7.0,24.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
103,12.0,-4.0,29.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
104,13.0,-4.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
105,13.0,-4.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
106,13.0,-4.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
107,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
108,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
109,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
110,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
111,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
112,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
113,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
114,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
115,13.0,-3.0,26.0,-1.7396315156060476,15.658432397995636,-12.601564056653173,20.0,37.89473684210526,2.0
