,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,6.0,0.0,-5.0,0.0,20.0,0.0,20.0,0.0,0.0
1,7.0,0.0,-5.0,0.0,20.0,0.0,20.0,0.0,0.0
2,10.0,1.0,-2.0,0.0,20.0,0.0,20.0,0.0,0.0
3,13.0,3.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0
4,13.0,2.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
5,13.0,1.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
6,13.0,1.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
7,13.0,0.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
8,13.0,0.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
9,13.0,0.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
10,13.0,-1.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
11,13.0,-2.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
12,13.0,-2.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
13,13.0,-3.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
14,13.0,-3.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
15,13.0,-4.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
16,13.0,-5.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
17,13.0,-5.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
18,13.0,-6.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
19,13.0,-7.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
20,13.0,-7.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
21,13.0,-8.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
22,13.0,-8.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
23,13.0,-9.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
24,13.0,-10.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
25,13.0,-10.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
26,13.0,-11.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
27,13.0,-12.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
28,13.0,-12.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
29,13.0,-13.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
30,13.0,-13.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
31,14.0,-14.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
32,13.0,-15.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
33,13.0,-15.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
34,13.0,-16.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
35,13.0,-16.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
36,13.0,-17.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
37,13.0,-18.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
38,13.0,-18.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
39,13.0,-19.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
40,14.0,-20.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
41,13.0,-20.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
42,13.0,-21.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
43,14.0,-21.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
44,13.0,-22.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
45,13.0,-22.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
46,13.0,-23.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
47,13.0,-24.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
48,13.0,-24.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
49,13.0,-25.0,3.0,0.0,20.0,0.0,20.0,0.0,0.0
50,13.0,-26.0,3.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
51,14.0,-18.0,8.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
52,15.0,-17.0,13.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
53,15.0,-13.0,20.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
54,15.0,-13.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
55,15.0,-14.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
56,15.0,-15.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
57,15.0,-15.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
58,15.0,-16.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
59,15.0,-16.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
60,15.0,-16.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
61,15.0,-17.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
62,15.0,-17.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
63,15.0,-18.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
64,15.0,-18.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
65,15.0,-19.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
66,16.0,-19.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
67,15.0,-20.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
68,15.0,-20.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
69,15.0,-21.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
70,15.0,-21.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
71,15.0,-21.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
72,15.0,-22.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
73,15.0,-22.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
74,15.0,-23.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
75,15.0,-23.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
76,15.0,-24.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
77,15.0,-24.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
78,15.0,-25.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
79,15.0,-25.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
80,15.0,-25.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
81,15.0,-26.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
82,16.0,-26.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
83,15.0,-27.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
84,15.0,-27.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
85,16.0,-27.0,17.0,-1.1215327438505533,18.874029284017166,-6.740006580722847,20.0,18.94736842105263,1.0
