,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,19.0,0.0,4.0,0.0,50.0,0.0,50.0,0.0,0.0
1,22.0,1.0,4.0,0.0,50.0,0.0,50.0,0.0,0.0
2,32.0,5.0,8.0,0.0,50.0,0.0,50.0,0.0,0.0
3,28.0,7.0,14.0,0.0,50.0,0.0,50.0,0.0,0.0
4,30.0,10.0,13.0,0.0,50.0,0.0,50.0,0.0,0.0
5,32.0,12.0,19.0,0.0,50.0,0.0,50.0,0.0,0.0
6,32.0,14.0,21.0,0.0,50.0,0.0,50.0,0.0,0.0
7,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
8,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
9,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
10,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
11,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
12,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
13,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
14,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
15,33.0,15.0,23.0,0.0,50.0,0.0,50.0,0.0,0.0
16,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
17,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
18,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
19,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
20,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
21,33.0,15.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
22,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
23,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
24,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
25,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
26,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
27,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
28,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
29,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
30,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
31,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
32,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
33,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
34,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
35,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
36,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
37,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
38,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
39,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
40,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
41,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
42,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
43,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
44,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
45,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
46,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
47,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
48,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
49,33.0,16.0,24.0,0.0,50.0,0.0,50.0,0.0,0.0
50,33.0,16.0,24.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
51,16.0,14.0,-6.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
52,44.0,11.0,29.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
53,40.0,17.0,38.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
54,38.0,23.0,40.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
55,38.0,27.0,41.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
56,36.0,31.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
57,37.0,32.0,45.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
58,37.0,32.0,45.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
59,37.0,33.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
60,37.0,33.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
61,37.0,33.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
62,37.0,34.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
63,37.0,34.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
64,37.0,34.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
65,37.0,34.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
66,37.0,35.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
67,37.0,35.0,46.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
