,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,4.0,19.0,0.0,0.0,50.0,0
1,4.0,22.0,1.0,0.0,50.0,0
2,8.0,32.0,5.0,0.0,50.0,0
3,14.0,28.0,7.0,0.0,50.0,0
4,13.0,30.0,10.0,0.0,50.0,0
5,19.0,32.0,12.0,0.0,50.0,0
6,21.0,32.0,14.0,0.0,50.0,0
7,23.0,33.0,15.0,0.0,50.0,0
8,23.0,33.0,15.0,0.0,50.0,0
9,24.0,33.0,15.0,0.0,50.0,0
10,24.0,33.0,15.0,0.0,50.0,0
11,23.0,33.0,15.0,0.0,50.0,0
12,23.0,33.0,15.0,0.0,50.0,0
13,23.0,33.0,15.0,0.0,50.0,0
14,24.0,33.0,15.0,0.0,50.0,0
15,23.0,33.0,15.0,0.0,50.0,0
16,24.0,33.0,15.0,0.0,50.0,0
17,24.0,33.0,15.0,0.0,50.0,0
18,24.0,33.0,15.0,0.0,50.0,0
19,24.0,33.0,15.0,0.0,50.0,0
20,24.0,33.0,15.0,0.0,50.0,0
21,24.0,33.0,15.0,0.0,50.0,0
22,24.0,33.0,16.0,0.0,50.0,0
23,24.0,33.0,16.0,0.0,50.0,0
24,24.0,33.0,16.0,0.0,50.0,0
25,24.0,33.0,16.0,0.0,50.0,0
26,24.0,33.0,16.0,0.0,50.0,0
27,24.0,33.0,16.0,0.0,50.0,0
28,24.0,33.0,16.0,0.0,50.0,0
29,24.0,33.0,16.0,0.0,50.0,0
30,24.0,33.0,16.0,0.0,50.0,0
31,24.0,33.0,16.0,0.0,50.0,0
32,24.0,33.0,16.0,0.0,50.0,0
33,24.0,33.0,16.0,0.0,50.0,0
34,24.0,33.0,16.0,0.0,50.0,0
35,24.0,33.0,16.0,0.0,50.0,0
36,24.0,33.0,16.0,0.0,50.0,0
37,24.0,33.0,16.0,0.0,50.0,0
38,24.0,33.0,16.0,0.0,50.0,0
39,24.0,33.0,16.0,0.0,50.0,0
40,24.0,33.0,16.0,0.0,50.0,0
41,24.0,33.0,16.0,0.0,50.0,0
42,24.0,33.0,16.0,0.0,50.0,0
43,24.0,33.0,16.0,0.0,50.0,0
44,24.0,33.0,16.0,0.0,50.0,0
45,24.0,33.0,16.0,0.0,50.0,0
46,24.0,33.0,16.0,0.0,50.0,0
47,24.0,33.0,16.0,0.0,50.0,0
48,24.0,33.0,16.0,0.0,50.0,0
49,24.0,33.0,16.0,0.0,50.0,0
0,24.0,33.0,16.0,18.94736842105263,50.0,1
1,-6.0,16.0,14.0,18.94736842105263,50.0,1
2,29.0,44.0,11.0,18.94736842105263,50.0,1
3,38.0,40.0,17.0,18.94736842105263,50.0,1
4,40.0,38.0,23.0,18.94736842105263,50.0,1
5,41.0,38.0,27.0,18.94736842105263,50.0,1
6,46.0,36.0,31.0,18.94736842105263,50.0,1
7,45.0,37.0,32.0,18.94736842105263,50.0,1
8,45.0,37.0,32.0,18.94736842105263,50.0,1
9,46.0,37.0,33.0,18.94736842105263,50.0,1
10,46.0,37.0,33.0,18.94736842105263,50.0,1
11,46.0,37.0,33.0,18.94736842105263,50.0,1
12,46.0,37.0,34.0,18.94736842105263,50.0,1
13,46.0,37.0,34.0,18.94736842105263,50.0,1
14,46.0,37.0,34.0,18.94736842105263,50.0,1
15,46.0,37.0,34.0,18.94736842105263,50.0,1
16,46.0,37.0,35.0,18.94736842105263,50.0,1
17,46.0,37.0,35.0,18.94736842105263,50.0,1
18,46.0,37.0,35.0,18.94736842105263,50.0,1
19,46.0,37.0,36.0,18.94736842105263,50.0,1
20,46.0,37.0,36.0,18.94736842105263,50.0,1
21,46.0,37.0,36.0,18.94736842105263,50.0,1
22,46.0,37.0,36.0,18.94736842105263,50.0,1
23,46.0,37.0,37.0,18.94736842105263,50.0,1
24,46.0,37.0,37.0,18.94736842105263,50.0,1
25,46.0,37.0,37.0,18.94736842105263,50.0,1
26,46.0,37.0,37.0,18.94736842105263,50.0,1
27,46.0,37.0,38.0,18.94736842105263,50.0,1
28,46.0,37.0,38.0,18.94736842105263,50.0,1
29,46.0,37.0,38.0,18.94736842105263,50.0,1
30,46.0,37.0,38.0,18.94736842105263,50.0,1
31,46.0,37.0,38.0,18.94736842105263,50.0,1
32,46.0,37.0,39.0,18.94736842105263,50.0,1
33,46.0,37.0,39.0,18.94736842105263,50.0,1
34,46.0,37.0,39.0,18.94736842105263,50.0,1
35,46.0,37.0,39.0,18.94736842105263,50.0,1
36,46.0,37.0,39.0,18.94736842105263,50.0,1
37,46.0,37.0,40.0,18.94736842105263,50.0,1
38,46.0,37.0,40.0,18.94736842105263,50.0,1
39,46.0,37.0,40.0,18.94736842105263,50.0,1
40,46.0,37.0,40.0,18.94736842105263,50.0,1
41,46.0,37.0,40.0,18.94736842105263,50.0,1
42,46.0,37.0,41.0,18.94736842105263,50.0,1
43,46.0,37.0,41.0,18.94736842105263,50.0,1
44,46.0,37.0,41.0,18.94736842105263,50.0,1
45,46.0,37.0,41.0,18.94736842105263,50.0,1
46,46.0,37.0,41.0,18.94736842105263,50.0,1
47,46.0,37.0,42.0,18.94736842105263,50.0,1
48,46.0,37.0,42.0,18.94736842105263,50.0,1
49,46.0,38.0,42.0,18.94736842105263,50.0,1
0,46.0,38.0,42.0,37.89473684210526,50.0,2
1,45.0,39.0,53.0,37.89473684210526,50.0,2
2,46.0,38.0,57.0,37.89473684210526,50.0,2
3,52.0,33.0,61.0,37.89473684210526,50.0,2
4,53.0,33.0,62.0,37.89473684210526,50.0,2
5,53.0,33.0,63.0,37.89473684210526,50.0,2
6,52.0,34.0,63.0,37.89473684210526,50.0,2
7,53.0,33.0,64.0,37.89473684210526,50.0,2
8,53.0,33.0,64.0,37.89473684210526,50.0,2
9,53.0,34.0,65.0,37.89473684210526,50.0,2
10,53.0,33.0,65.0,37.89473684210526,50.0,2
11,53.0,34.0,66.0,37.89473684210526,50.0,2
12,53.0,34.0,66.0,37.89473684210526,50.0,2
13,53.0,33.0,67.0,37.89473684210526,50.0,2
14,53.0,33.0,67.0,37.89473684210526,50.0,2
15,53.0,34.0,68.0,37.89473684210526,50.0,2
16,53.0,33.0,68.0,37.89473684210526,50.0,2
17,53.0,33.0,69.0,37.89473684210526,50.0,2
18,53.0,34.0,69.0,37.89473684210526,50.0,2
19,53.0,33.0,70.0,37.89473684210526,50.0,2
20,53.0,33.0,70.0,37.89473684210526,50.0,2
21,53.0,34.0,71.0,37.89473684210526,50.0,2
22,53.0,34.0,71.0,37.89473684210526,50.0,2
23,53.0,34.0,72.0,37.89473684210526,50.0,2
24,53.0,34.0,72.0,37.89473684210526,50.0,2
25,53.0,34.0,72.0,37.89473684210526,50.0,2
26,53.0,34.0,73.0,37.89473684210526,50.0,2
27,53.0,34.0,73.0,37.89473684210526,50.0,2
28,53.0,34.0,74.0,37.89473684210526,50.0,2
29,53.0,34.0,74.0,37.89473684210526,50.0,2
30,53.0,33.0,75.0,37.89473684210526,50.0,2
31,53.0,34.0,75.0,37.89473684210526,50.0,2
32,53.0,34.0,76.0,37.89473684210526,50.0,2
33,53.0,34.0,76.0,37.89473684210526,50.0,2
34,53.0,34.0,77.0,37.89473684210526,50.0,2
35,53.0,34.0,77.0,37.89473684210526,50.0,2
36,53.0,34.0,77.0,37.89473684210526,50.0,2
37,53.0,34.0,78.0,37.89473684210526,50.0,2
