,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,-5.0,14.0,0.0,0.0,50.0,0
1,0.0,17.0,0.0,0.0,50.0,0
2,-1.0,18.0,0.0,0.0,50.0,0
3,1.0,16.0,1.0,0.0,50.0,0
4,7.0,17.0,2.0,0.0,50.0,0
5,11.0,22.0,3.0,0.0,50.0,0
6,14.0,23.0,3.0,0.0,50.0,0
7,16.0,24.0,4.0,0.0,50.0,0
8,19.0,25.0,4.0,0.0,50.0,0
9,20.0,29.0,6.0,0.0,50.0,0
10,21.0,25.0,8.0,0.0,50.0,0
11,23.0,28.0,8.0,0.0,50.0,0
12,23.0,28.0,8.0,0.0,50.0,0
13,23.0,28.0,8.0,0.0,50.0,0
14,23.0,28.0,8.0,0.0,50.0,0
15,23.0,28.0,8.0,0.0,50.0,0
16,23.0,28.0,8.0,0.0,50.0,0
17,23.0,28.0,8.0,0.0,50.0,0
18,23.0,28.0,8.0,0.0,50.0,0
19,23.0,28.0,8.0,0.0,50.0,0
20,23.0,28.0,8.0,0.0,50.0,0
21,23.0,28.0,8.0,0.0,50.0,0
22,23.0,28.0,8.0,0.0,50.0,0
23,23.0,28.0,8.0,0.0,50.0,0
24,23.0,28.0,8.0,0.0,50.0,0
25,23.0,28.0,8.0,0.0,50.0,0
26,23.0,28.0,8.0,0.0,50.0,0
27,23.0,28.0,8.0,0.0,50.0,0
28,23.0,28.0,8.0,0.0,50.0,0
29,23.0,28.0,8.0,0.0,50.0,0
30,23.0,28.0,8.0,0.0,50.0,0
31,23.0,28.0,8.0,0.0,50.0,0
32,23.0,28.0,8.0,0.0,50.0,0
33,23.0,28.0,8.0,0.0,50.0,0
34,23.0,28.0,8.0,0.0,50.0,0
35,23.0,28.0,8.0,0.0,50.0,0
36,23.0,28.0,8.0,0.0,50.0,0
37,23.0,28.0,8.0,0.0,50.0,0
38,23.0,28.0,8.0,0.0,50.0,0
39,23.0,28.0,8.0,0.0,50.0,0
40,23.0,28.0,8.0,0.0,50.0,0
41,23.0,28.0,8.0,0.0,50.0,0
42,23.0,28.0,8.0,0.0,50.0,0
43,23.0,28.0,8.0,0.0,50.0,0
44,23.0,28.0,8.0,0.0,50.0,0
45,23.0,28.0,8.0,0.0,50.0,0
46,23.0,28.0,8.0,0.0,50.0,0
47,23.0,28.0,8.0,0.0,50.0,0
48,23.0,28.0,8.0,0.0,50.0,0
49,23.0,28.0,8.0,0.0,50.0,0
0,23.0,28.0,8.0,18.94736842105263,50.0,1
1,24.0,29.0,9.0,18.94736842105263,50.0,1
2,30.0,27.0,11.0,18.94736842105263,50.0,1
3,31.0,30.0,11.0,18.94736842105263,50.0,1
4,35.0,31.0,13.0,18.94736842105263,50.0,1
5,37.0,29.0,14.0,18.94736842105263,50.0,1
6,40.0,26.0,16.0,18.94736842105263,50.0,1
7,42.0,25.0,17.0,18.94736842105263,50.0,1
8,43.0,26.0,18.0,18.94736842105263,50.0,1
9,46.0,24.0,18.0,18.94736842105263,50.0,1
10,46.0,25.0,18.0,18.94736842105263,50.0,1
11,46.0,24.0,18.0,18.94736842105263,50.0,1
12,46.0,24.0,18.0,18.94736842105263,50.0,1
13,46.0,24.0,18.0,18.94736842105263,50.0,1
14,46.0,24.0,18.0,18.94736842105263,50.0,1
15,46.0,24.0,18.0,18.94736842105263,50.0,1
16,46.0,24.0,18.0,18.94736842105263,50.0,1
17,46.0,24.0,18.0,18.94736842105263,50.0,1
18,46.0,24.0,18.0,18.94736842105263,50.0,1
19,46.0,24.0,18.0,18.94736842105263,50.0,1
20,46.0,24.0,18.0,18.94736842105263,50.0,1
21,46.0,24.0,18.0,18.94736842105263,50.0,1
22,46.0,24.0,18.0,18.94736842105263,50.0,1
23,46.0,24.0,18.0,18.94736842105263,50.0,1
24,46.0,24.0,18.0,18.94736842105263,50.0,1
25,46.0,25.0,18.0,18.94736842105263,50.0,1
26,46.0,25.0,18.0,18.94736842105263,50.0,1
27,46.0,25.0,18.0,18.94736842105263,50.0,1
28,46.0,25.0,18.0,18.94736842105263,50.0,1
29,46.0,24.0,18.0,18.94736842105263,50.0,1
30,46.0,25.0,18.0,18.94736842105263,50.0,1
31,46.0,24.0,18.0,18.94736842105263,50.0,1
32,46.0,24.0,18.0,18.94736842105263,50.0,1
33,46.0,24.0,18.0,18.94736842105263,50.0,1
34,46.0,25.0,18.0,18.94736842105263,50.0,1
35,46.0,24.0,18.0,18.94736842105263,50.0,1
36,46.0,25.0,18.0,18.94736842105263,50.0,1
37,47.0,24.0,18.0,18.94736842105263,50.0,1
38,47.0,24.0,18.0,18.94736842105263,50.0,1
39,47.0,24.0,18.0,18.94736842105263,50.0,1
40,47.0,25.0,18.0,18.94736842105263,50.0,1
41,47.0,25.0,18.0,18.94736842105263,50.0,1
42,46.0,25.0,18.0,18.94736842105263,50.0,1
43,46.0,25.0,18.0,18.94736842105263,50.0,1
44,47.0,25.0,18.0,18.94736842105263,50.0,1
45,47.0,24.0,18.0,18.94736842105263,50.0,1
46,47.0,24.0,18.0,18.94736842105263,50.0,1
47,47.0,24.0,18.0,18.94736842105263,50.0,1
48,47.0,24.0,18.0,18.94736842105263,50.0,1
49,46.0,25.0,18.0,18.94736842105263,50.0,1
0,47.0,25.0,18.0,37.89473684210526,50.0,2
1,49.0,20.0,19.0,37.89473684210526,50.0,2
2,47.0,22.0,21.0,37.89473684210526,50.0,2
3,51.0,20.0,21.0,37.89473684210526,50.0,2
4,53.0,18.0,22.0,37.89473684210526,50.0,2
5,54.0,18.0,23.0,37.89473684210526,50.0,2
6,57.0,17.0,23.0,37.89473684210526,50.0,2
7,60.0,16.0,24.0,37.89473684210526,50.0,2
8,61.0,14.0,25.0,37.89473684210526,50.0,2
9,61.0,14.0,25.0,37.89473684210526,50.0,2
10,62.0,15.0,25.0,37.89473684210526,50.0,2
11,61.0,15.0,25.0,37.89473684210526,50.0,2
12,61.0,15.0,25.0,37.89473684210526,50.0,2
13,61.0,15.0,25.0,37.89473684210526,50.0,2
14,61.0,15.0,25.0,37.89473684210526,50.0,2
15,61.0,15.0,25.0,37.89473684210526,50.0,2
16,61.0,15.0,25.0,37.89473684210526,50.0,2
17,61.0,15.0,25.0,37.89473684210526,50.0,2
18,61.0,15.0,25.0,37.89473684210526,50.0,2
19,61.0,15.0,25.0,37.89473684210526,50.0,2
20,61.0,15.0,25.0,37.89473684210526,50.0,2
21,61.0,15.0,25.0,37.89473684210526,50.0,2
22,61.0,15.0,25.0,37.89473684210526,50.0,2
23,61.0,15.0,25.0,37.89473684210526,50.0,2
24,61.0,15.0,25.0,37.89473684210526,50.0,2
25,61.0,15.0,25.0,37.89473684210526,50.0,2
26,61.0,15.0,25.0,37.89473684210526,50.0,2
27,61.0,15.0,25.0,37.89473684210526,50.0,2
28,61.0,15.0,25.0,37.89473684210526,50.0,2
29,61.0,15.0,25.0,37.89473684210526,50.0,2
30,61.0,15.0,25.0,37.89473684210526,50.0,2
31,61.0,15.0,25.0,37.89473684210526,50.0,2
32,61.0,15.0,25.0,37.89473684210526,50.0,2
33,61.0,15.0,25.0,37.89473684210526,50.0,2
34,61.0,15.0,25.0,37.89473684210526,50.0,2
35,61.0,15.0,25.0,37.89473684210526,50.0,2
36,61.0,15.0,25.0,37.89473684210526,50.0,2
37,61.0,15.0,25.0,37.89473684210526,50.0,2
38,61.0,15.0,25.0,37.89473684210526,50.0,2
39,61.0,15.0,25.0,37.89473684210526,50.0,2
40,61.0,15.0,25.0,37.89473684210526,50.0,2
41,61.0,15.0,25.0,37.89473684210526,50.0,2
42,61.0,15.0,25.0,37.89473684210526,50.0,2
43,62.0,15.0,25.0,37.89473684210526,50.0,2
44,61.0,15.0,26.0,37.89473684210526,50.0,2
45,61.0,15.0,26.0,37.89473684210526,50.0,2
46,61.0,15.0,26.0,37.89473684210526,50.0,2
47,61.0,15.0,26.0,37.89473684210526,50.0,2
48,61.0,15.0,26.0,37.89473684210526,50.0,2
49,61.0,15.0,26.0,37.89473684210526,50.0,2
0,61.0,15.0,26.0,56.84210526315789,50.0,3
1,61.0,15.0,26.0,56.84210526315789,50.0,3
2,61.0,12.0,27.0,56.84210526315789,50.0,3
3,61.0,8.0,29.0,56.84210526315789,50.0,3
4,60.0,7.0,30.0,56.84210526315789,50.0,3
5,61.0,8.0,31.0,56.84210526315789,50.0,3
6,60.0,4.0,31.0,56.84210526315789,50.0,3
7,58.0,6.0,31.0,56.84210526315789,50.0,3
8,60.0,4.0,31.0,56.84210526315789,50.0,3
9,61.0,4.0,31.0,56.84210526315789,50.0,3
10,59.0,5.0,31.0,56.84210526315789,50.0,3
11,61.0,5.0,31.0,56.84210526315789,50.0,3
12,60.0,5.0,31.0,56.84210526315789,50.0,3
13,60.0,5.0,31.0,56.84210526315789,50.0,3
14,60.0,5.0,31.0,56.84210526315789,50.0,3
15,60.0,5.0,31.0,56.84210526315789,50.0,3
16,60.0,5.0,31.0,56.84210526315789,50.0,3
17,60.0,5.0,31.0,56.84210526315789,50.0,3
18,60.0,5.0,31.0,56.84210526315789,50.0,3
19,60.0,5.0,31.0,56.84210526315789,50.0,3
20,60.0,5.0,31.0,56.84210526315789,50.0,3
21,60.0,5.0,31.0,56.84210526315789,50.0,3
22,60.0,5.0,31.0,56.84210526315789,50.0,3
23,60.0,5.0,31.0,56.84210526315789,50.0,3
24,60.0,5.0,31.0,56.84210526315789,50.0,3
25,60.0,5.0,31.0,56.84210526315789,50.0,3
26,60.0,5.0,31.0,56.84210526315789,50.0,3
27,60.0,5.0,31.0,56.84210526315789,50.0,3
28,60.0,5.0,31.0,56.84210526315789,50.0,3
29,60.0,5.0,31.0,56.84210526315789,50.0,3
30,60.0,5.0,31.0,56.84210526315789,50.0,3
31,60.0,5.0,31.0,56.84210526315789,50.0,3
32,60.0,5.0,31.0,56.84210526315789,50.0,3
33,60.0,5.0,31.0,56.84210526315789,50.0,3
34,60.0,5.0,31.0,56.84210526315789,50.0,3
35,60.0,5.0,31.0,56.84210526315789,50.0,3
36,60.0,5.0,31.0,56.84210526315789,50.0,3
37,60.0,5.0,31.0,56.84210526315789,50.0,3
38,60.0,5.0,31.0,56.84210526315789,50.0,3
39,60.0,5.0,31.0,56.84210526315789,50.0,3
40,60.0,5.0,31.0,56.84210526315789,50.0,3
41,60.0,5.0,31.0,56.84210526315789,50.0,3
42,60.0,5.0,32.0,56.84210526315789,50.0,3
43,60.0,5.0,32.0,56.84210526315789,50.0,3
