,Estimated_Pitch,Estimated_Yaw,Estimated_Roll,Ordered_Pitch,Ordered_Yaw,Ordered_Roll,Theta,Gamma,Point_Index
0,18.0,0.0,-13.0,0.0,50.0,0.0,50.0,0.0,0.0
1,16.0,9.0,-15.0,0.0,50.0,0.0,50.0,0.0,0.0
2,24.0,15.0,-6.0,0.0,50.0,0.0,50.0,0.0,0.0
3,28.0,22.0,-5.0,0.0,50.0,0.0,50.0,0.0,0.0
4,27.0,31.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0
5,31.0,36.0,3.0,0.0,50.0,0.0,50.0,0.0,0.0
6,34.0,43.0,7.0,0.0,50.0,0.0,50.0,0.0,0.0
7,34.0,47.0,9.0,0.0,50.0,0.0,50.0,0.0,0.0
8,36.0,46.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
9,36.0,45.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
10,36.0,45.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
11,36.0,44.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
12,36.0,43.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
13,36.0,43.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
14,36.0,42.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
15,36.0,42.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
16,36.0,41.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
17,36.0,40.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
18,36.0,40.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
19,36.0,39.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
20,36.0,39.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
21,36.0,38.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
22,36.0,38.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
23,36.0,37.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
24,36.0,36.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
25,36.0,36.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
26,36.0,35.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
27,36.0,35.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
28,36.0,34.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
29,36.0,34.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
30,36.0,33.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
31,36.0,33.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
32,36.0,32.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
33,36.0,31.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
34,36.0,31.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
35,36.0,30.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
36,36.0,30.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
37,36.0,29.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
38,36.0,29.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
39,36.0,28.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
40,36.0,28.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
41,36.0,27.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
42,36.0,27.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
43,36.0,26.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
44,36.0,25.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
45,36.0,25.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
46,36.0,24.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
47,36.0,24.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
48,36.0,23.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
49,36.0,23.0,11.0,0.0,50.0,0.0,50.0,0.0,0.0
50,36.0,22.0,11.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
51,31.0,29.0,16.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
52,37.0,40.0,17.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
53,38.0,47.0,25.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
54,36.0,53.0,28.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
55,35.0,58.0,31.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
56,34.0,67.0,35.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
57,35.0,67.0,37.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
58,35.0,67.0,37.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
59,35.0,67.0,37.0,-9.158444694108637,46.43043194849842,-21.154531811558837,50.0,18.94736842105263,1.0
