,Roll,Pitch,Yaw,Gamma Ordered,Theta Ordered,point_index
0,-4.0,3.0,0.0,0.0,20.0,0
1,-3.0,5.0,2.0,0.0,20.0,0
2,3.0,10.0,6.0,0.0,20.0,0
3,2.0,10.0,9.0,0.0,20.0,0
4,2.0,10.0,8.0,0.0,20.0,0
5,2.0,10.0,8.0,0.0,20.0,0
6,2.0,10.0,8.0,0.0,20.0,0
7,2.0,10.0,8.0,0.0,20.0,0
8,2.0,10.0,7.0,0.0,20.0,0
9,2.0,10.0,7.0,0.0,20.0,0
10,2.0,10.0,7.0,0.0,20.0,0
11,2.0,10.0,6.0,0.0,20.0,0
12,2.0,10.0,6.0,0.0,20.0,0
13,2.0,10.0,6.0,0.0,20.0,0
14,2.0,10.0,5.0,0.0,20.0,0
15,2.0,10.0,5.0,0.0,20.0,0
16,2.0,10.0,5.0,0.0,20.0,0
17,2.0,10.0,5.0,0.0,20.0,0
18,2.0,10.0,4.0,0.0,20.0,0
19,2.0,10.0,4.0,0.0,20.0,0
20,2.0,10.0,4.0,0.0,20.0,0
21,2.0,10.0,3.0,0.0,20.0,0
22,2.0,10.0,3.0,0.0,20.0,0
23,2.0,10.0,3.0,0.0,20.0,0
24,2.0,10.0,2.0,0.0,20.0,0
25,2.0,10.0,2.0,0.0,20.0,0
26,2.0,10.0,2.0,0.0,20.0,0
27,2.0,10.0,2.0,0.0,20.0,0
28,2.0,10.0,1.0,0.0,20.0,0
29,2.0,10.0,1.0,0.0,20.0,0
30,2.0,10.0,1.0,0.0,20.0,0
31,2.0,10.0,0.0,0.0,20.0,0
32,2.0,10.0,0.0,0.0,20.0,0
33,2.0,10.0,0.0,0.0,20.0,0
34,2.0,10.0,0.0,0.0,20.0,0
35,2.0,10.0,0.0,0.0,20.0,0
36,2.0,10.0,0.0,0.0,20.0,0
37,2.0,10.0,0.0,0.0,20.0,0
38,2.0,10.0,-1.0,0.0,20.0,0
39,2.0,10.0,-1.0,0.0,20.0,0
40,2.0,10.0,-1.0,0.0,20.0,0
41,2.0,10.0,-1.0,0.0,20.0,0
42,2.0,10.0,-2.0,0.0,20.0,0
43,2.0,10.0,-2.0,0.0,20.0,0
44,2.0,10.0,-2.0,0.0,20.0,0
45,2.0,10.0,-2.0,0.0,20.0,0
46,2.0,10.0,-3.0,0.0,20.0,0
47,2.0,10.0,-3.0,0.0,20.0,0
48,2.0,10.0,-3.0,0.0,20.0,0
49,2.0,10.0,-4.0,0.0,20.0,0
0,2.0,10.0,-4.0,18.94736842105263,20.0,1
1,7.0,11.0,-3.0,18.94736842105263,20.0,1
2,9.0,14.0,-2.0,18.94736842105263,20.0,1
3,21.0,12.0,1.0,18.94736842105263,20.0,1
4,17.0,13.0,1.0,18.94736842105263,20.0,1
5,16.0,13.0,1.0,18.94736842105263,20.0,1
6,17.0,13.0,1.0,18.94736842105263,20.0,1
7,16.0,13.0,1.0,18.94736842105263,20.0,1
8,16.0,13.0,1.0,18.94736842105263,20.0,1
9,16.0,13.0,1.0,18.94736842105263,20.0,1
10,17.0,13.0,1.0,18.94736842105263,20.0,1
11,16.0,13.0,0.0,18.94736842105263,20.0,1
12,17.0,13.0,0.0,18.94736842105263,20.0,1
13,16.0,13.0,0.0,18.94736842105263,20.0,1
14,16.0,13.0,0.0,18.94736842105263,20.0,1
15,16.0,13.0,0.0,18.94736842105263,20.0,1
16,16.0,13.0,0.0,18.94736842105263,20.0,1
17,16.0,14.0,0.0,18.94736842105263,20.0,1
18,17.0,13.0,0.0,18.94736842105263,20.0,1
19,17.0,13.0,0.0,18.94736842105263,20.0,1
20,17.0,13.0,0.0,18.94736842105263,20.0,1
21,16.0,13.0,0.0,18.94736842105263,20.0,1
22,16.0,13.0,0.0,18.94736842105263,20.0,1
23,16.0,13.0,0.0,18.94736842105263,20.0,1
24,16.0,14.0,0.0,18.94736842105263,20.0,1
25,16.0,13.0,0.0,18.94736842105263,20.0,1
26,17.0,13.0,0.0,18.94736842105263,20.0,1
27,17.0,13.0,-1.0,18.94736842105263,20.0,1
28,16.0,13.0,-1.0,18.94736842105263,20.0,1
29,16.0,13.0,-1.0,18.94736842105263,20.0,1
30,16.0,13.0,-1.0,18.94736842105263,20.0,1
31,16.0,13.0,-1.0,18.94736842105263,20.0,1
32,16.0,13.0,-1.0,18.94736842105263,20.0,1
33,16.0,13.0,-2.0,18.94736842105263,20.0,1
34,16.0,13.0,-2.0,18.94736842105263,20.0,1
35,16.0,13.0,-2.0,18.94736842105263,20.0,1
